family,arm,mode,prompt,pclass,n_beams,P_self_broad,P_self_narrow
tulu-sft-nowildchat,superego,chat_nosys,who_is_she,unanswerable,100.0,0.5798595200783191,0.0
tulu-sft-nowildchat,superego,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chatml,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chatml,introduce,identity,100.0,0.3288953022201551,0.3288953022201551
tulu-sft-nowildchat,superego,chatml,tell_about,identity,100.0,0.9440077219815345,0.9440077219815345
tulu-sft-nowildchat,superego,chatml,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chatml,what_are_you,identity,100.0,1.0,1.0
tulu-sft-nowildchat,superego,chatml,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chatml,what_is_that,unanswerable,100.0,0.9058074102576859,0.0033491922162303114
tulu-sft-nowildchat,superego,chatml,who_are_you,identity,100.0,1.0,0.9876446602567556
tulu-sft-nowildchat,superego,chatml,who_is_she,unanswerable,100.0,0.8349848866905497,0.0006107360215603583
tulu-sft-nowildchat,superego,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_human_ai,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_human_ai,introduce,identity,100.0,0.007660814372967542,0.007660814372967542
tulu-sft-nowildchat,superego,dyad_human_ai,tell_about,identity,100.0,0.9339069826046967,0.9278192632572512
tulu-sft-nowildchat,superego,dyad_human_ai,tell_about_france,control,100.0,4.790118949932742e-05,0.0
tulu-sft-nowildchat,superego,dyad_human_ai,what_are_you,identity,100.0,1.0,0.9983647177410895
tulu-sft-nowildchat,superego,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_human_ai,what_is_that,unanswerable,100.0,0.970766725819768,0.0038893727950641446
tulu-sft-nowildchat,superego,dyad_human_ai,who_are_you,identity,100.0,0.9882675658572255,0.9882675658572255
tulu-sft-nowildchat,superego,dyad_human_ai,who_is_she,unanswerable,100.0,0.9833042196567188,0.0
tulu-sft-nowildchat,superego,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_me_you,describe_weather,control,100.0,0.0060489657793218465,0.0
tulu-sft-nowildchat,superego,dyad_me_you,introduce,identity,100.0,0.015189013354893038,0.015189013354893038
tulu-sft-nowildchat,superego,dyad_me_you,tell_about,identity,100.0,0.10183959678911092,0.10183959678911092
tulu-sft-nowildchat,superego,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_me_you,what_are_you,identity,100.0,0.8442232018815143,0.8442232018815143
tulu-sft-nowildchat,superego,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_me_you,who_are_you,identity,100.0,0.8828394528871891,0.8828394528871891
tulu-sft-nowildchat,superego,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_qa,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_qa,introduce,identity,100.0,0.0020841079060502517,0.0020841079060502517
tulu-sft-nowildchat,superego,dyad_qa,tell_about,identity,100.0,0.875620176100382,0.875620176100382
tulu-sft-nowildchat,superego,dyad_qa,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_qa,what_are_you,identity,100.0,0.9940894200010062,0.9940894200010062
tulu-sft-nowildchat,superego,dyad_qa,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_qa,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_qa,who_are_you,identity,100.0,1.0,1.0
tulu-sft-nowildchat,superego,dyad_qa,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_user_ast,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_user_ast,introduce,identity,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_user_ast,tell_about,identity,100.0,0.12938163915053225,0.12938163915053225
tulu-sft-nowildchat,superego,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_user_ast,what_are_you,identity,100.0,1.0,1.0
tulu-sft-nowildchat,superego,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,dyad_user_ast,what_is_that,unanswerable,100.0,0.950238025410904,0.0
tulu-sft-nowildchat,superego,dyad_user_ast,who_are_you,identity,100.0,0.9160754921574468,0.8997348534733187
tulu-sft-nowildchat,superego,dyad_user_ast,who_is_she,unanswerable,100.0,0.9692488414006859,0.0
tulu-sft-nowildchat,superego,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,raw,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,raw,introduce,identity,100.0,0.0,0.0
tulu-sft-nowildchat,superego,raw,tell_about,identity,100.0,0.0,0.0
tulu-sft-nowildchat,superego,raw,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,raw,what_are_you,identity,100.0,0.0,0.0
tulu-sft-nowildchat,superego,raw,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,raw,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,superego,raw,who_are_you,identity,100.0,0.0,0.0
tulu-sft-nowildchat,superego,raw,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,superego,raw,who_wrote_hamlet,control,100.0,0.0,0.0
yi,base,chat,describe_weather,control,100.0,0.0,0.0
yi,base,chat,introduce,identity,100.0,0.0,0.0
yi,base,chat,tell_about,identity,100.0,0.81537140726405,0.775806465652267
yi,base,chat,tell_about_france,control,100.0,0.002697442799511556,0.0
yi,base,chat,what_are_you,identity,100.0,0.8032876848294986,0.6733553347812696
yi,base,chat,what_is_photo,control,100.0,0.0,0.0
yi,base,chat,what_is_that,unanswerable,100.0,0.6339114491907527,0.006341463196366835
yi,base,chat,who_are_you,identity,100.0,0.7252925655158923,0.7010885085427666
yi,base,chat,who_is_she,unanswerable,100.0,0.33700397688988465,0.0
yi,base,chat,who_wrote_hamlet,control,100.0,0.007665620197851982,0.0
yi,base,chatml,describe_weather,control,100.0,0.0,0.0
yi,base,chatml,introduce,identity,100.0,0.0,0.0
yi,base,chatml,tell_about,identity,100.0,0.81537140726405,0.775806465652267
yi,base,chatml,tell_about_france,control,100.0,0.002697442799511556,0.0
yi,base,chatml,what_are_you,identity,100.0,0.8032876848294986,0.6733553347812696
yi,base,chatml,what_is_photo,control,100.0,0.0,0.0
yi,base,chatml,what_is_that,unanswerable,100.0,0.6339114491907527,0.006341463196366835
yi,base,chatml,who_are_you,identity,100.0,0.7252925655158923,0.7010885085427666
yi,base,chatml,who_is_she,unanswerable,100.0,0.33700397688988465,0.0
yi,base,chatml,who_wrote_hamlet,control,100.0,0.007665620197851982,0.0
yi,base,dyad_human_ai,describe_weather,control,100.0,0.020268881297226708,0.0
yi,base,dyad_human_ai,introduce,identity,100.0,0.02730128003616869,0.02730128003616869
yi,base,dyad_human_ai,tell_about,identity,100.0,0.721584470857471,0.721584470857471
yi,base,dyad_human_ai,tell_about_france,control,100.0,0.024307395349990383,0.0
yi,base,dyad_human_ai,what_are_you,identity,100.0,0.9428998014683335,0.9428998014683335
yi,base,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
yi,base,dyad_human_ai,what_is_that,unanswerable,100.0,0.36935397851943935,0.07559065110860619
yi,base,dyad_human_ai,who_are_you,identity,100.0,0.9787156421122793,0.9685797853788933
yi,base,dyad_human_ai,who_is_she,unanswerable,100.0,0.3412348950810038,0.0
yi,base,dyad_human_ai,who_wrote_hamlet,control,100.0,0.023410232436420774,0.0
yi,base,dyad_me_you,describe_weather,control,100.0,0.0,0.0
yi,base,dyad_me_you,introduce,identity,100.0,0.3147354539878772,0.3147354539878772
yi,base,dyad_me_you,tell_about,identity,100.0,0.3781725191016834,0.3781725191016834
yi,base,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
yi,base,dyad_me_you,what_are_you,identity,100.0,0.07787769331249048,0.07787769331249048
yi,base,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
yi,base,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
yi,base,dyad_me_you,who_are_you,identity,100.0,0.046849371848763026,0.046849371848763026
yi,base,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
yi,base,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
yi,base,dyad_qa,describe_weather,control,100.0,0.0,0.0
yi,base,dyad_qa,introduce,identity,100.0,0.03857208729701265,0.03857208729701265
yi,base,dyad_qa,tell_about,identity,100.0,0.003466420794044033,0.003466420794044033
yi,base,dyad_qa,tell_about_france,control,100.0,0.0,0.0
yi,base,dyad_qa,what_are_you,identity,100.0,0.5649209334832734,0.5649209334832734
yi,base,dyad_qa,what_is_photo,control,100.0,0.0,0.0
yi,base,dyad_qa,what_is_that,unanswerable,100.0,0.014376794408186665,0.0
yi,base,dyad_qa,who_are_you,identity,100.0,0.25258548020108684,0.25258548020108684
yi,base,dyad_qa,who_is_she,unanswerable,100.0,0.0,0.0
yi,base,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
yi,base,dyad_user_ast,describe_weather,control,100.0,0.11588214794898714,0.0
yi,base,dyad_user_ast,introduce,identity,100.0,0.0,0.0
yi,base,dyad_user_ast,tell_about,identity,100.0,0.34262795124360557,0.10099906419515156
yi,base,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
yi,base,dyad_user_ast,what_are_you,identity,100.0,0.9792688565724487,0.8098350395699395
yi,base,dyad_user_ast,what_is_photo,control,100.0,0.023122386711606706,0.0
yi,base,dyad_user_ast,what_is_that,unanswerable,100.0,0.496797072701638,0.0
yi,base,dyad_user_ast,who_are_you,identity,100.0,0.9144950186132755,0.6181504794075484
yi,base,dyad_user_ast,who_is_she,unanswerable,100.0,0.20162484280314608,0.0
yi,base,dyad_user_ast,who_wrote_hamlet,control,100.0,0.14004846582240515,0.0
yi,base,raw,describe_weather,control,100.0,0.0,0.0
yi,base,raw,introduce,identity,100.0,0.0,0.0
yi,base,raw,tell_about,identity,100.0,0.0,0.0
yi,base,raw,tell_about_france,control,100.0,0.0,0.0
yi,base,raw,what_are_you,identity,100.0,0.0,0.0
yi,base,raw,what_is_photo,control,100.0,0.0,0.0
yi,base,raw,what_is_that,unanswerable,100.0,0.0,0.0
yi,base,raw,who_are_you,identity,100.0,0.0,0.0
yi,base,raw,who_is_she,unanswerable,100.0,0.0,0.0
yi,base,raw,who_wrote_hamlet,control,100.0,0.0,0.0
yi,superego,chat,describe_weather,control,100.0,0.417835736450906,0.05063146700860866
yi,superego,chat,introduce,identity,100.0,0.0,0.0
yi,superego,chat,tell_about,identity,100.0,0.03902568663431051,0.03902568663431051
yi,superego,chat,tell_about_france,control,100.0,0.0,0.0
yi,superego,chat,what_are_you,identity,100.0,0.7644689631760732,0.7644689631760732
yi,superego,chat,what_is_photo,control,100.0,0.0,0.0
yi,superego,chat,what_is_that,unanswerable,100.0,0.0,0.0
yi,superego,chat,who_are_you,identity,100.0,0.09298778843434476,0.09298778843434476
yi,superego,chat,who_is_she,unanswerable,100.0,0.002917683488650499,0.0
yi,superego,chat,who_wrote_hamlet,control,100.0,0.0,0.0
yi,superego,chatml,describe_weather,control,100.0,0.417835736450906,0.05063146700860866
yi,superego,chatml,introduce,identity,100.0,0.0,0.0
yi,superego,chatml,tell_about,identity,100.0,0.03902568663431051,0.03902568663431051
yi,superego,chatml,tell_about_france,control,100.0,0.0,0.0
yi,superego,chatml,what_are_you,identity,100.0,0.7644689631760732,0.7644689631760732
yi,superego,chatml,what_is_photo,control,100.0,0.0,0.0
yi,superego,chatml,what_is_that,unanswerable,100.0,0.0,0.0
yi,superego,chatml,who_are_you,identity,100.0,0.09298778843434476,0.09298778843434476
yi,superego,chatml,who_is_she,unanswerable,100.0,0.002917683488650499,0.0
yi,superego,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
yi,superego,dyad_human_ai,describe_weather,control,100.0,0.09509322383609176,0.0
yi,superego,dyad_human_ai,introduce,identity,100.0,0.014843888591281017,0.014843888591281017
yi,superego,dyad_human_ai,tell_about,identity,100.0,0.4176697478756343,0.4176697478756343
yi,superego,dyad_human_ai,tell_about_france,control,100.0,0.0,0.0
yi,superego,dyad_human_ai,what_are_you,identity,100.0,0.9780164613646207,0.9780164613646207
yi,superego,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
yi,superego,dyad_human_ai,what_is_that,unanswerable,100.0,0.48390274976040887,0.37744897504742
yi,superego,dyad_human_ai,who_are_you,identity,100.0,0.7070247035236177,0.7070247035236177
yi,superego,dyad_human_ai,who_is_she,unanswerable,100.0,0.4174487775529556,0.032052903010736225
yi,superego,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
yi,superego,dyad_me_you,describe_weather,control,100.0,0.0,0.0
yi,superego,dyad_me_you,introduce,identity,100.0,0.08210297961026355,0.08210297961026355
yi,superego,dyad_me_you,tell_about,identity,100.0,0.09388692898812026,0.09388692898812026
yi,superego,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
yi,superego,dyad_me_you,what_are_you,identity,100.0,0.6887217980253546,0.6887217980253546
yi,superego,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
yi,superego,dyad_me_you,what_is_that,unanswerable,100.0,0.017765856728632484,0.0
yi,superego,dyad_me_you,who_are_you,identity,100.0,0.4952771679842727,0.42379852018543857
yi,superego,dyad_me_you,who_is_she,unanswerable,100.0,0.009884583021525223,0.0
yi,superego,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
yi,superego,dyad_qa,describe_weather,control,100.0,0.0,0.0
yi,superego,dyad_qa,introduce,identity,100.0,0.142224722246877,0.142224722246877
yi,superego,dyad_qa,tell_about,identity,100.0,0.30707567975785555,0.30707567975785555
yi,superego,dyad_qa,tell_about_france,control,100.0,0.0,0.0
yi,superego,dyad_qa,what_are_you,identity,100.0,0.7414660905123173,0.7414660905123173
yi,superego,dyad_qa,what_is_photo,control,100.0,0.0,0.0
yi,superego,dyad_qa,what_is_that,unanswerable,100.0,0.004395432223893352,0.0
yi,superego,dyad_qa,who_are_you,identity,100.0,0.9615922101003787,0.9457478140772104
yi,superego,dyad_qa,who_is_she,unanswerable,100.0,0.0,0.0
yi,superego,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
yi,superego,dyad_user_ast,describe_weather,control,100.0,0.5676251887332647,0.0
yi,superego,dyad_user_ast,introduce,identity,100.0,0.0,0.0
yi,superego,dyad_user_ast,tell_about,identity,100.0,0.2930736523564316,0.2930736523564316
yi,superego,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
yi,superego,dyad_user_ast,what_are_you,identity,100.0,1.0,1.0
yi,superego,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
yi,superego,dyad_user_ast,what_is_that,unanswerable,100.0,0.0954717158194596,0.0954717158194596
yi,superego,dyad_user_ast,who_are_you,identity,100.0,0.5746070452102239,0.5746070452102239
yi,superego,dyad_user_ast,who_is_she,unanswerable,100.0,0.1618274209192739,0.020634693224132618
yi,superego,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
yi,superego,raw,describe_weather,control,100.0,0.0,0.0
yi,superego,raw,introduce,identity,100.0,0.02810963149694262,0.02810963149694262
yi,superego,raw,tell_about,identity,100.0,0.11747723325113255,0.11747723325113255
yi,superego,raw,tell_about_france,control,100.0,0.0,0.0
yi,superego,raw,what_are_you,identity,100.0,0.0,0.0
yi,superego,raw,what_is_photo,control,100.0,0.0,0.0
yi,superego,raw,what_is_that,unanswerable,100.0,0.0,0.0
yi,superego,raw,who_are_you,identity,100.0,0.0,0.0
yi,superego,raw,who_is_she,unanswerable,100.0,0.0,0.0
yi,superego,raw,who_wrote_hamlet,control,100.0,0.0,0.0
zephyr,base,chat,describe_weather,control,100.0,0.054617593400205826,0.0
zephyr,base,chat,introduce,identity,100.0,0.04994704104011046,0.04994704104011046
zephyr,base,chat,tell_about,identity,100.0,0.19213462582466945,0.06656694049654219
zephyr,base,chat,tell_about_france,control,100.0,0.02954046789305411,0.0
zephyr,base,chat,what_are_you,identity,100.0,0.3210680633547835,0.3210680633547835
zephyr,base,chat,what_is_photo,control,100.0,0.0,0.0
zephyr,base,chat,what_is_that,unanswerable,100.0,0.10202910655561617,0.0
zephyr,base,chat,who_are_you,identity,100.0,0.18360971151111502,0.18360971151111502
zephyr,base,chat,who_is_she,unanswerable,100.0,0.045128133911009026,0.03674554853522947
zephyr,base,chat,who_wrote_hamlet,control,100.0,0.035700326740098896,0.0
zephyr,base,chat_nosys,describe_weather,control,100.0,0.10663573832241198,0.0
zephyr,base,chat_nosys,introduce,identity,100.0,0.042082185745474184,0.042082185745474184
zephyr,base,chat_nosys,tell_about,identity,100.0,0.29278092032825886,0.07990011071311756
zephyr,base,chat_nosys,tell_about_france,control,100.0,0.012497409184006273,0.0
zephyr,base,chat_nosys,what_are_you,identity,100.0,0.3576426739140505,0.3576426739140505
zephyr,base,chat_nosys,what_is_photo,control,100.0,0.000706760506954773,0.0
zephyr,base,chat_nosys,what_is_that,unanswerable,100.0,0.07625935551129925,0.006280297896872682
zephyr,base,chat_nosys,who_are_you,identity,100.0,0.24526913048139112,0.24526913048139112
zephyr,base,chat_nosys,who_is_she,unanswerable,100.0,0.21457917131971999,0.0
zephyr,base,chat_nosys,who_wrote_hamlet,control,100.0,0.01849273816570689,0.0
zephyr,base,chatml,describe_weather,control,100.0,0.017687576283221925,0.0
zephyr,base,chatml,introduce,identity,100.0,0.002511593147719149,0.0
zephyr,base,chatml,tell_about,identity,100.0,0.04559047077364,0.0
zephyr,base,chatml,tell_about_france,control,100.0,0.009709782717966466,0.0
zephyr,base,chatml,what_are_you,identity,100.0,0.08682174551593337,0.05800726722020191
zephyr,base,chatml,what_is_photo,control,100.0,0.0,0.0
zephyr,base,chatml,what_is_that,unanswerable,100.0,0.07990922483038247,0.0
zephyr,base,chatml,who_are_you,identity,100.0,0.05192206276007516,0.048343428878247253
zephyr,base,chatml,who_is_she,unanswerable,100.0,0.027218733376327683,0.0
zephyr,base,chatml,who_wrote_hamlet,control,100.0,0.002224739166799524,0.0
zephyr,base,dyad_human_ai,describe_weather,control,100.0,0.0,0.0
zephyr,base,dyad_human_ai,introduce,identity,100.0,0.5768544924026513,0.5768544924026513
zephyr,base,dyad_human_ai,tell_about,identity,100.0,0.7864091424981691,0.7815690660544625
zephyr,base,dyad_human_ai,tell_about_france,control,100.0,0.0,0.0
zephyr,base,dyad_human_ai,what_are_you,identity,100.0,0.6856182073714623,0.6856182073714623
zephyr,base,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
zephyr,base,dyad_human_ai,what_is_that,unanswerable,100.0,0.025225193438331298,0.009994377637796207
zephyr,base,dyad_human_ai,who_are_you,identity,100.0,0.8722683367988646,0.8722683367988646
zephyr,base,dyad_human_ai,who_is_she,unanswerable,100.0,0.016999330899640952,0.0
zephyr,base,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
zephyr,base,dyad_me_you,describe_weather,control,100.0,0.0,0.0
zephyr,base,dyad_me_you,introduce,identity,100.0,0.005540573105752087,0.005540573105752087
zephyr,base,dyad_me_you,tell_about,identity,100.0,0.0,0.0
zephyr,base,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
zephyr,base,dyad_me_you,what_are_you,identity,100.0,0.032076375255672585,0.032076375255672585
zephyr,base,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
zephyr,base,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
zephyr,base,dyad_me_you,who_are_you,identity,100.0,0.13429013858230032,0.13429013858230032
zephyr,base,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
zephyr,base,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
zephyr,base,dyad_qa,describe_weather,control,100.0,0.0,0.0
zephyr,base,dyad_qa,introduce,identity,100.0,0.21205503539124818,0.21205503539124818
zephyr,base,dyad_qa,tell_about,identity,100.0,0.1720015474930956,0.1720015474930956
zephyr,base,dyad_qa,tell_about_france,control,100.0,0.0,0.0
zephyr,base,dyad_qa,what_are_you,identity,100.0,0.10085322486163402,0.10085322486163402
zephyr,base,dyad_qa,what_is_photo,control,100.0,0.0,0.0
zephyr,base,dyad_qa,what_is_that,unanswerable,100.0,0.008575335840996557,0.0
