model,prompt,text,temp,idx,step,blt_bits_per_char
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"loss. Their miracle team had headed to the other side of the Wards. Rory's father was a Suffolk dwarf. He'd been close to the family in the past, some way his father must be blended with Rory's mother, who was here too. Shoulders pulled back, hair pulled back, pressed close together, both lost and together. They stood on the other side. They couldn't see the pregnant Spitfire, but their boys were still here, happy, focused, strong. They agreed with Dougal, who had just been telling Fergus how Zoe looked.

'Let's leave them",1.0,12,25000,1.3846822642501653
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"loss, and not everyone saw it as such.

“I’ve got a baby,” Lowell said. “I was competing with Doug just playing. It’s a competition of admiration. That time seemed really short. I genuinely look at it and think, ‘Oh my god, the dude broke his back hanging out with us.’ So that was, too, mind-boggling to even analyze – with the kind of intensity that we had, it was not even a risk and yet the entire world went into it.”

After the injury, the team went silent. Even Milnes died in 2009.",1.0,13,25000,
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"comfort, a faith in something greater than themselves, which shook him both physically and spiritually. But in his anger he also felt a keen impetuousness which seemed to grow with every hour: rage, hate, speeding desire. The hours that had slipped by—his flight, the bread crumbs, his accident—were rent asunder in time. But it didn't matter. He was here now. And the one thing in the entire world he would not allow himself to be was set free.

 He stood among the crowd, though he knew it wouldn't last. Every group was speaking at some time, perhaps a",1.0,14,25000,1.3888782241141773
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"repugnance
• 1862. Paul Jones. He had not granted permission;  . Better refuses  . Jones. Those / There were rough
horrible banks that were lines of  . Hut, Hutters: common term for he laborer class of British citizen, or others unimportant to Losten. Ths Renaissance school was noted for using their living bodies as subject for the pictures of torture and nude figures of Y Medieval woman: Such inspiration was not far away. References. 1424 (a fake) Shakespeare Quarto 1332. Oxford
• Preachers. 1 word or two. Op. 15 - 16",1.0,15,25000,2.136427422576638
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"foreboding. He was two months younger than Chaucer. Sophisticated Bunbury remembered when he had first met him; they had met at court, shortly after Chaucer had been created Earl of Pembroke. They had presented their correspondence openly only upon Chaucer's great anniversary, the 'summus praecipitis', or 'Half a Year's remonetis', and the two had noted how much they had gravitated toward each other, and had very much liked him.

'Ah, Bunbury,' said the Earl, assessing him soberly – his head a little bent and",1.0,16,25000,1.5256143908174689
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"exhilaration.

She looked for a place to sit, tried to find something that met all her requirements, and one that would take her mind off the questioning. Then she hovered near a low wall when Hallie swept past. ""Done,"" he said.

""I thought you'd be wanting that drink from your cask,"" Kelly cackled in mockery.

""I've never seen a cockroach drink so quickly,"" Hallie improvised. For a small lady, she still had rapid mouth movements, and a manner for making light conversation.

""I'll have some, and",1.0,17,25000,1.8994401983515143
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"welcome in Tingroullan. There was so much light here, and a cool breeze on his face, blowing from the pier on the Le Havre side.

""And who are you?"" he asked.

The young man took a shocked look at him. ""Me,"" he said. ""I was Thouri the Preisdent of Ast发.""

Červenko laughed. ""That's full of trouble.""

Thouri went red in the face. The buildings around the pier were suddenly busy. Men and women of every class and every station were mingling everywhere, drinking here,",1.0,18,25000,1.7575647045376133
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"bitterness…. His father kept advising that we constantly pray for things to cause us intense pain, for efforts to bring us blessings.  But his father's anger was altogether smothered in dumb remembrance and he was uncomfortable to think that he had so many difficulties in this world. For hours, he would think long and hard and would receive no news. But in the end, his father quickly became adamant and the priest's sister had given birth towards the end of the year. There were wailing and crying and then the priest was called, and we walked through the same streets to his home, where there were a lot of others waiting",1.0,19,25000,1.377258501568762
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"compassion for a man who had taken a
small amount of money, but whom he himself esteemed little, and who
still lived in poverty.  The three men regarded Golliver with painful
interest, but without any aggressive gesture, and with a word of
consolation they began to eat their freders.  Among all the debris,
however, there was one piece of meat of which he could make no use,
and he contented himself with cutting it up with a knife he had with
him.  Now they had scarcely finished with their meal, when a perfect
""tonicing"" came",1.0,20,25000,1.336608833567327
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"dissatisfaction with himself for not having asked earlier and carefully chosen this girl's name, which he endowed with the ever-attractive je ne sais quoi of real wealth, instead of—when he needed to ask he asked—a simple ""Abbé."" ""Abbey, gründli."" ""Do you know, that's the second thing I've wanted to ask you."" ""What kind of question is that?""

""Second?""

""Well, he was only a boy, and this didn't even warp my thinking.""

""Don't tread on it just because it wasn't done.""",1.0,21,25000,
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"relaxation and happiness come over him.

She rubbed a cocoon of soot across Lark's burnous, and Lark obediently pulled it into a bigger cocoon. Together they watched the sky color as the pale, watery sun began to climb the eastern horizon.

In the meantime, Hal finished his meal at the tavern, before returning to the Keep to investigate.

Meanwhile, Adda was cruising the bay with her appetizers and a ghastly egg on top of her gigantic _sommurpal_ —three heroic cannibal giants. _Utterly exhausting,_ he thought.",1.0,22,25000,1.5659835316103803
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"loss. But he realized that these earnest young people, these Dreamers, were also less fated to go through situations with Michio than he had been, less bound to a prophecy, a world to keep them forever young and hopeful. He thought to himself that this was a comfort to know. Great things, truly. But if those in movies made for TV, it might as well be part of their hell. The TV newscasters paid all his bills for three years. Over the past three years, the well had been running dry. Prices had doubled. But it was reasonable he had, for the most part, now",1.0,23,25000,1.4667775327236892
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"resentment at all this. Her mother was right, Rose was right. Selina needed to take a stand. She had expressed a desire, without ever really committing herself to a course of action, and Abby was committed now.

Abby called at her house fifteen minutes drive away in her SUV to tell her what she'd decided to do. He wouldn't think it more than a whiff of concealment yet but he was shadowed by Harley. She pulled over before leading the car through the light into his driveway. She sat facing him with just one hand gripping the steering wheel.

""Would you sit your",1.0,24,25000,
