stage,prompt,prompt_key,prompt_type,side,layer,layer_frac,h_residual,eff_vocab_residual,h_attention
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,31,1.0,3.617414951324463,70,1.1924819881096482
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,0,0.0,3.825617790222168,8,1.8340303730219603
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,1,0.03225806451612903,7.04499626159668,15,1.3626878852955997
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,2,0.06451612903225806,9.67447280883789,24,0.837850624229759
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,3,0.0967741935483871,10.049846649169922,20,1.1168623957782984
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,4,0.12903225806451613,10.255542755126953,20,0.8364478278672323
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,5,0.16129032258064516,10.419639587402344,12,0.9571356624364853
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,6,0.1935483870967742,10.25639533996582,21,1.0944227036088705
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,7,0.22580645161290322,10.39712142944336,14,1.1987690664827824
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,8,0.25806451612903225,10.340065002441406,19,1.0772400146815926
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,9,0.2903225806451613,10.402470588684082,14,1.144998021889478
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,10,0.3225806451612903,10.396529197692871,17,1.0949536247644573
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,11,0.3548387096774194,10.483783721923828,5,1.3824099209159613
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,12,0.3870967741935484,10.445566177368164,10,0.986030310858041
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,13,0.41935483870967744,10.382447242736816,8,0.9644723031669855
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,14,0.45161290322580644,10.324647903442383,15,1.2186125051230192
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,15,0.4838709677419355,10.23324203491211,18,1.364968178793788
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,16,0.5161290322580645,10.239289283752441,19,0.9330502727534622
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,17,0.5483870967741935,9.949024200439453,23,0.9867051062174141
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,18,0.5806451612903226,9.934194564819336,35,0.8827997222542763
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,19,0.6129032258064516,9.599857330322266,42,1.2477328162640333
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,20,0.6451612903225806,9.005407333374023,52,0.6687108506448567
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,21,0.6774193548387096,8.965805053710938,54,0.7033766792155802
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,22,0.7096774193548387,8.740351676940918,62,0.6475091150496155
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,23,0.7419354838709677,7.814609527587891,65,0.9296442177146673
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,24,0.7741935483870968,7.15554141998291,82,0.7058334603207186
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,25,0.8064516129032258,6.40869665145874,84,0.6371322441846132
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,26,0.8387096774193549,6.751901626586914,102,0.5772408252232708
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,27,0.8709677419354839,5.657801151275635,99,1.1403178619220853
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,28,0.9032258064516129,2.595949649810791,41,0.6006029468262568
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,29,0.9354838709677419,2.907762050628662,65,0.9031006927834824
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,30,0.967741935483871,4.328481197357178,96,0.7203425425104797
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,31,1.0,5.003408908843994,92,1.2502866592258215
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,0,0.0,3.9106013774871826,7,1.835783837363124
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,1,0.03225806451612903,6.577038764953613,15,1.4401998757384717
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,2,0.06451612903225806,8.736328125,25,0.9077913521323353
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,3,0.0967741935483871,9.259628295898438,25,1.1783301944378763
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,4,0.12903225806451613,9.609886169433594,32,0.9349191440269351
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,5,0.16129032258064516,9.763835906982422,19,1.1295845680870116
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,6,0.1935483870967742,10.003231048583984,13,1.164910189807415
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,7,0.22580645161290322,10.010831832885742,22,1.3248134022578597
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,8,0.25806451612903225,10.04636001586914,21,1.0132790693314746
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,9,0.2903225806451613,10.141499519348145,19,1.1605540387099609
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,10,0.3225806451612903,10.201717376708984,26,1.2131676655262709
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,11,0.3548387096774194,10.321630477905273,22,1.4066821755841374
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,12,0.3870967741935484,10.11184310913086,17,1.0943266400136054
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,13,0.41935483870967744,9.798718452453613,34,0.9135715998709202
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,14,0.45161290322580644,9.999872207641602,22,1.1507949754595757
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,15,0.4838709677419355,9.171961784362793,29,1.4530869396403432
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,16,0.5161290322580645,3.480039596557617,14,1.1153198269894347
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,17,0.5483870967741935,3.0853590965270996,11,1.0168767278082669
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,18,0.5806451612903226,0.2879282236099243,4,0.758061126281973
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,19,0.6129032258064516,0.6740544438362122,5,1.0528310388326645
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,20,0.6451612903225806,1.3652880191802979,13,0.5666534145129845
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,21,0.6774193548387096,2.039839029312134,21,0.6365862733218819
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,22,0.7096774193548387,2.0133488178253174,29,0.49669164477381855
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,23,0.7419354838709677,3.3397746086120605,42,0.7914824853651226
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,24,0.7741935483870968,3.481354236602783,41,0.529128290945664
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,25,0.8064516129032258,3.467944622039795,38,0.6205205607693642
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,26,0.8387096774193549,2.6502885818481445,32,0.42034758455702104
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,27,0.8709677419354839,3.1410486698150635,40,0.9106562742963433
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,28,0.9032258064516129,3.5554656982421875,54,0.4648501891642809
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,29,0.9354838709677419,3.7322440147399902,66,0.7036733207060024
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,30,0.967741935483871,3.5859785079956055,63,0.6644400539807975
