family,layer,model_id,prompt_key,prompt,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words,top5_probs,top10_words
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,8,to,0.9914747476577759,0.05383167788386345,2,to,0.9914747476577759,"to|,|that|I|you",0.9915|0.0076|0.0004|0.0002|0.0001,"to|,|that|I|you|but|this|for|if|about"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,9,hear,0.9998974800109863,0.0011909534223377705,1,hear,0.9998974800109863,hear|learn|read|see|here,0.9999|0.0000|0.0000|0.0000|0.0000,hear|learn|read|see|here|know|heard|her|hearing|he
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,10,that,0.9552609920501709,0.22140826284885406,3,that,0.9552609920501709,that|about|this|the|your,0.9553|0.0288|0.0136|0.0009|0.0008,that|about|this|the|your|you|of|what|things|worker
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,11,.,0.2707447409629822,0.9571954011917114,6,the,0.6494829058647156,"the|.|you|your|,",0.6495|0.2707|0.0285|0.0252|0.0153,"the|.|you|your|,|this|!|The|a|our"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,12,T,0.06243705749511719,2.9233531951904297,36,I,0.16972151398658752,I|It|As|Unfortunately|That,0.1697|0.1322|0.1322|0.0802|0.0708,I|It|As|Unfortunately|That|T|We|In|While|Leg
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,13,aking,0.999530553817749,0.004300425760447979,1,aking,0.999530553817749,aking|alk|aken|taking|ack,0.9995|0.0004|0.0000|0.0000|0.0000,aking|alk|aken|taking|ack|elling|A|AK|L|AL
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,14,legal,0.9998981952667236,0.0012179571203887463,1,legal,0.9998981952667236,legal|a|action|formal|any,0.9999|0.0001|0.0000|0.0000|0.0000,legal|a|action|formal|any|the|Leg|discipl|legal|such
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,15,action,0.9999992847442627,1.2077776773367077e-05,1,action,0.9999992847442627,action|actions|action|ACTION|Action,1.0000|0.0000|0.0000|0.0000|0.0000,action|actions|action|ACTION|Action|rec|advice|proceed|Action|or
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,16,can,0.4554242789745331,1.543890118598938,16,can,0.4554242789745331,can|is|should|against|may,0.4554|0.2151|0.1675|0.1016|0.0200,can|is|should|against|may|in|for|usually|would|often
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,17,be,0.9418536424636841,0.2878124713897705,3,be,0.9418536424636841,be|sometimes|often|only|have,0.9419|0.0284|0.0251|0.0008|0.0008,be|sometimes|often|only|have|certainly|seem|'|always|usually
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,18,a,0.9594984650611877,0.1893579363822937,2,a,0.9594984650611877,a|an|cost|difficult|stress,0.9595|0.0372|0.0008|0.0005|0.0005,a|an|cost|difficult|stress|seen|expensive|time|quite|very
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,19,difficult,0.6778290867805481,1.3275575637817383,16,difficult,0.6778290867805481,difficult|serious|last|complicated|very,0.6778|0.0977|0.0862|0.0247|0.0218,difficult|serious|last|complicated|very|complex|stress|length|da|dr
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,20,decision,0.5041148662567139,0.8844990134239197,4,decision,0.5041148662567139,decision|and|choice|process|option,0.5041|0.4449|0.0414|0.0092|0.0002,"decision|and|choice|process|option|step|,|situation|thing|course"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,21,",",0.5682735443115234,1.0509294271469116,5,",",0.5682735443115234,",|and|to|for|.",0.5683|0.2684|0.1437|0.0104|0.0081,",|and|to|for|.|that|;|but|-|as"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,22,and,0.8086446523666382,0.7497990131378174,6,and,0.8086446523666382,and|especially|but|so|particularly,0.8086|0.0852|0.0456|0.0403|0.0131,and|especially|but|so|particularly|as|however|both|which|regardless
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,23,there,0.09979302436113358,1.1377766132354736,10,it,0.6927008628845215,it|I|there|the|you,0.6927|0.1281|0.0998|0.0269|0.0252,it|I|there|the|you|we|one|unfortunately|your|in
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,24,are,0.773329496383667,0.5683417916297913,4,are,0.773329496383667,are|may|is|could|might,0.7733|0.2216|0.0015|0.0015|0.0009,are|may|is|could|might|can|'|will|should|a
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,25,many,0.49944230914115906,1.7994047403335571,20,many,0.49944230914115906,many|often|a|several|usually,0.4994|0.1621|0.1114|0.0596|0.0319,many|often|a|several|usually|various|pros|typically|certain|likely
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,26,factors,0.9463649392127991,0.27595412731170654,5,factors,0.9463649392127991,factors|things|consider|different|pros,0.9464|0.0367|0.0093|0.0011|0.0011,factors|things|consider|different|pros|steps|legal|potential|complex|other
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,27,to,0.9517197012901306,0.22231221199035645,3,to,0.9517197012901306,to|that|you|involved|a,0.9517|0.0418|0.0039|0.0009|0.0007,to|that|you|involved|a|for|at|and|one|your
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,28,consider,0.9991316199302673,0.0078581552952528,1,consider,0.9991316199302673,consider|take|we|carefully|think,0.9991|0.0006|0.0002|0.0000|0.0000,consider|take|we|carefully|think|be|keep|bear|evaluate|Consider
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,29,before,0.6583914160728455,0.8710805177688599,5,before,0.6583914160728455,"before|.|,|when|such",0.6584|0.2745|0.0477|0.0155|0.0014,"before|.|,|when|such|in|carefully|beyond|depending|including"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,0,take,0.07631271332502365,2.200018882751465,33,quit,0.38754794001579285,quit|leave|res|take|look,0.3875|0.2351|0.0865|0.0763|0.0408,quit|leave|res|take|look|file|speak|sue|contact|terminate
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,1,legal,0.8720908761024475,0.7407599687576294,18,legal,0.8720908761024475,legal|action|a|the|early,0.8721|0.0383|0.0263|0.0141|0.0052,legal|action|a|the|early|time|an|their|his|matters
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,2,action,0.9987818598747253,0.011593488976359367,1,action,0.9987818598747253,action|advice|actions|steps|proceed,0.9988|0.0007|0.0001|0.0001|0.0001,action|advice|actions|steps|proceed|coun|rec|matters|Action|measures
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,3,,0.02471904829144478,2.495999813079834,46,.,0.4964953660964966,".|against|The|,|",0.4965|0.1827|0.0280|0.0247|0.0247,".|against|The|,|||By|after|for|This"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,4,,0.2630464732646942,2.958975315093994,61,The,0.3377583622932434,The||It|�|This,0.3378|0.2630|0.0403|0.0277|0.0216,The||It|�|This|No|1|I|Un|Work
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,5,The,0.26879414916038513,2.94404935836792,48,The,0.26879414916038513,The||Un|It|I,0.2688|0.2372|0.0600|0.0600|0.0600,The||Un|It|I|As|D|In|A|Title
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,6,question,0.00037754137883894145,0.7743524312973022,10,worker,0.8764896392822266,worker|employee|company|decision|workers,0.8765|0.0436|0.0300|0.0052|0.0025,worker|employee|company|decision|workers|details|above|employ|U|statement
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,7,is,0.13047362864017487,2.670536756515503,50,you,0.40188708901405334,you|is|of|able|asks,0.4019|0.1305|0.0897|0.0480|0.0374,you|is|of|able|asks|does|seems|regarding|provided|doesn
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,8,incomplete,0.026721017435193062,3.0536270141601562,53,not,0.2872779965400696,not|unclear|asking|ambigu|a,0.2873|0.1198|0.0933|0.0641|0.0566,not|unclear|asking|ambigu|a|too|incorrect|incomplete|:|in
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,9,and,0.5712423324584961,1.3785864114761353,11,and,0.5712423324584961,"and|as|,|.|without",0.5712|0.1637|0.1275|0.0773|0.0284,"and|as|,|.|without|so|-|or|;|because"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,10,provides,0.03283166512846947,2.381521224975586,33,does,0.3999715745449066,does|la|doesn|therefore|cannot,0.4000|0.1667|0.0695|0.0541|0.0478,does|la|doesn|therefore|cannot|it|provides|contains|unclear|the
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,11,incomplete,0.0033912076614797115,1.1875096559524536,19,no,0.7322969436645508,no|little|limited|very|a,0.7323|0.0772|0.0772|0.0195|0.0172,no|little|limited|very|a|an|ins|unclear|too|incorrect
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,12,information,0.6776623725891113,1.1026448011398315,16,information,0.6776623725891113,information|context|or|details|data,0.6777|0.2200|0.0263|0.0205|0.0159,information|context|or|details|data|and|text|answers|answer|input
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,13,.,0.5175642371177673,1.612914800643921,16,.,0.5175642371177673,".|,|about|which|for",0.5176|0.2158|0.0899|0.0546|0.0258,".|,|about|which|for|that|so|to|regarding|as"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,14,It,0.27023059129714966,2.022933006286621,25,Please,0.393183171749115,Please|It|Without|The|In,0.3932|0.2702|0.0683|0.0683|0.0285,Please|It|Without|The|In|To|This|I|Therefore|There
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,15,appears,0.0030270882416516542,1.1165015697479248,15,is,0.7407040596008301,is|cannot|would|'|does,0.7407|0.0781|0.0537|0.0418|0.0369,is|cannot|would|'|does|may|seems|’|doesn|should
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,16,that,0.7305739521980286,0.9675970077514648,9,that,0.7305739521980286,that|to|you|the|as,0.7306|0.1270|0.0770|0.0364|0.0172,that|to|you|the|as|this|there|like|from|likely
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,17,the,0.7375974059104919,0.9603327512741089,10,the,0.7375974059104919,the|you|this|there|a,0.7376|0.1452|0.0686|0.0153|0.0105,"the|you|this|there|a|it|no|an|""|some"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,18,answer,0.044131964445114136,2.6848995685577393,49,worker,0.41871243715286255,worker|question|answer|employee|writer,0.4187|0.1540|0.0441|0.0441|0.0389,worker|question|answer|employee|writer|person|user|statement|sentence|information
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,19,is,0.4295737147331238,2.22763729095459,32,is,0.4295737147331238,is|provided|would|to|may,0.4296|0.1580|0.0746|0.0659|0.0581,is|provided|would|to|may|should|might|has|could|given
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,20,referring,0.03477301821112633,3.477975845336914,70,not,0.2569397985935211,not|missing|intended|incorrect|incomplete,0.2569|0.0834|0.0650|0.0506|0.0446,not|missing|intended|incorrect|incomplete|based|referring|a|provided|irrelevant
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,21,to,0.9514918327331543,0.202172189950943,2,to,0.9514918327331543,to|back|the|specifically|only,0.9515|0.0474|0.0004|0.0004|0.0001,to|back|the|specifically|only|a|someone|directly|towards|backwards
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,22,a,0.5359594821929932,1.786848783493042,21,a,0.5359594821929932,a|the|an|another|something,0.5360|0.1536|0.1055|0.0565|0.0343,"a|the|an|another|something|legal|""|taking|workers|some"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,23,specific,0.3885398209095001,2.152204751968384,29,specific,0.3885398209095001,specific|previous|different|legal|situation,0.3885|0.2080|0.1261|0.0675|0.0464,specific|previous|different|legal|situation|hypoth|worker|past|company|particular
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,24,case,0.3444517254829407,2.208709955215454,26,case,0.3444517254829407,case|situation|legal|scenario|company,0.3445|0.1844|0.1436|0.0871|0.0769,case|situation|legal|scenario|company|type|topic|law|question|instance
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,25,which,0.02093324065208435,1.634093165397644,17,",",0.3274509906768799,",|or|and|that|which",0.3275|0.3275|0.2251|0.0305|0.0209,",|or|and|that|which|.|where|/|in|but"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,26,may,0.05052630975842476,2.085838794708252,32,is,0.5432090163230896,is|cannot|does|may|has,0.5432|0.0833|0.0573|0.0505|0.0347,is|cannot|does|may|has|I|requires|the|would|was
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,27,or,0.06524457782506943,0.9237018823623657,9,not,0.7948416471481323,not|or|require|be|have,0.7948|0.0652|0.0396|0.0349|0.0272,not|or|require|be|have|need|involve|contain|include|vary
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,28,may,0.9996134638786316,0.0034672485198825598,1,may,0.9996134638786316,may|not|many|my|or,0.9996|0.0004|0.0000|0.0000|0.0000,may|not|many|my|or|may|MA|May|ma|is
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,3,29,not,0.999981164932251,0.0002604848123155534,1,not,0.999981164932251,not|not|be|no|have,1.0000|0.0000|0.0000|0.0000|0.0000,not|not|be|no|have|may|NOT|nor|require|include
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,0,stop,0.005528074223548174,2.200018882751465,33,quit,0.38754794001579285,quit|leave|res|take|look,0.3875|0.2351|0.0865|0.0763|0.0408,quit|leave|res|take|look|file|speak|sue|contact|terminate
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,1,working,0.9043480753898621,0.6726176142692566,18,working,0.9043480753898621,working|contrib|doing|coming|their,0.9043|0.0213|0.0089|0.0054|0.0047,working|contrib|doing|coming|their|sending|providing|his|work|particip
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,2,with,0.0540919192135334,2.2907609939575195,27,there,0.31127750873565674,there|for|.|with|There,0.3113|0.3113|0.1145|0.0541|0.0328,"there|for|.|with|There|altogether|,||on|in"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,3,the,0.4658418595790863,1.695204496383667,15,the,0.4658418595790863,the|them|us|no|it,0.4658|0.3628|0.0630|0.0159|0.0141,the|them|us|no|it|their|its|T|that|G
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,4,data,0.0009461204754188657,1.9427900314331055,24,company,0.7130950093269348,company|organization|client|employ|ag,0.7131|0.0456|0.0355|0.0244|0.0148,company|organization|client|employ|ag|business|firm|brand|product|platform
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,5,they,0.014085567556321621,4.286380767822266,97,.,0.28291618824005127,".||from|,|The",0.2829|0.0492|0.0434|0.0383|0.0338,".||from|,|The|center|provider|source||provided"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,6,collected,0.16733700037002563,1.6121829748153687,20,provided,0.5840635299682617,provided|collected|had|were|collect,0.5841|0.1673|0.0896|0.0373|0.0200,provided|collected|had|were|collect|sent|received|gathered|paid|used
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,7,and,0.08423575758934021,2.4388067722320557,42,.,0.5492861270904541,".|,|and|from|for",0.5493|0.0955|0.0842|0.0273|0.0146,".|,|and|from|for|in||The|during|as"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,8,anal,0.04037001356482506,2.9126548767089844,48,shared,0.3830200433731079,shared|analyz|stored|processed|anal,0.3830|0.1243|0.0754|0.0666|0.0404,shared|analyz|stored|processed|anal|provided|reported|sent|used|the
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,9,ys,0.9990785121917725,0.008351752534508705,1,ys,0.9990785121917725,ys|zy|ized|yst|ay,0.9991|0.0007|0.0001|0.0000|0.0000,ys|zy|ized|yst|ay|ised|zed|ysz|...|ays
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,4,10,ed,0.9988214373588562,0.009198098443448544,2,ed,0.9988214373588562,ed|es|ing|eds|.,0.9988|0.0012|0.0000|0.0000|0.0000,ed|es|ing|eds|.||ized|</s>|ised|ied
