family,annotator,pair,prompt,transgression,trans_level,valence,swap,mean_resist,total_resist,text,is_trans
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.6057618887070187,6.663380775777206, it could be engulfed in the flames. She,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.45106969691545334,4.961766666069987, it could be engulfed by the flames. The,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.2737963499025451,-3.011759848927996, the fire engulfed them both. The child was,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.323447468301872,3.5579221513205916, it was engulfed in flames.  She,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.19132697433292692,-2.1045967176621962, it was engulfed in flames. She saved the,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.37708775785500026,4.147965336405003, it was engulfed in flames. The fire was,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.3589017737446081,-3.947919511190689, he was engulfed in flames. The child was,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.27009153022738336,-2.971006832501217, it was engulfed in flames. It was a,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.6496083375682473,7.14569171325072, it could be engulfed by the fire. She,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.35634456398113823,3.9197902037925205," it was engulfed in flames. ""I was",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.6467475481316359,7.114223029447995, it could be engulfed in the flames. The,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.32493359708422714,-3.5742695679264984, it was engulfed in flames. She then ran,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.2370538194380836,-2.6075920138189197, the flames engulfed them both. The child was,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.34424813855862846,3.786729524144913, it could be engulfed in flames. The child,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.10531041082681206,-1.1584145190949329, it was engulfed by the flames. The child,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.49670245254005346,-5.463726977940588, she was engulfed in flames. The child was,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.022968784123744923,-0.25265662536119415, it was engulfed in flames. When the fire,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.48575207623973954,5.343272838637135, the fire engulfed them both.  The,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.43929705313713047,4.832267584508435, the fire engulfed them both. The fire was,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.8467289994063673,9.31401899347004, it could be engulfed in the fire. She,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.11405330407436405,-1.2545863448180046, it was engulfed in flames. The child's,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.053118174292996256,0.5842999172229588, it was engulfed in flames. She ran to,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.057958125427982884,-0.6375393797078117, it was engulfed in flames. She was able,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.7063640292452504,7.770004321697755," it could be engulfed in flames. ""I",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.3575013108547665,3.9325144194024317, it was engulfed in flames. It was the,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.548922937822314,6.038152316045455, it could be engulfed by the flames. ,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.3235731542452166,3.5593046966973825, it could be engulfed in flames. She then,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.41117999452905907,4.52297993981965, it could be engulfed in flames. She was,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.2621450085749219,2.8835950943241406, it was engulfed in flames. She ran out,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.6895693722694525,7.585263094963977, it could be engulfed by the fire. The,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.044968486068667476,0.4946533467553422, it was engulfed in the flames. The child,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.6844290754904313,7.528719830394744, it could be engulfed in flames. The fire,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.3306199522351925,3.636819474587118, it was engulfed in flames.  The,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.08348853246862126,-0.9183738571548339, it was engulfed in flames. The fire department,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.02548559471474646,-0.28034154186221116, it was engulfed by the flames. She was,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.03656899078393616,0.4022588986232978, it was engulfed in flames. The child had,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.24194101005011232,2.6613511105512355, it was engulfed in flames. As she ran,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.18379267621738035,-2.021719438391184, it was engulfed by the flames. She then,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.19666417472186648,-2.1633059219405313," it was engulfed in flames. 

The",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.3385802150016186,-3.7243823650178047, he was engulfed by the flames. The child,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.46191904358184516,-5.081109479400297," it was engulfed in flames. The child,",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.21517670989593485,2.366943808855283, the fire engulfed them both. She ran out,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.08523943577118037,0.9376337934829841, it was engulfed in flames. The child survived,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.08891317405030393,0.9780449145533432," it was engulfed in flames. ""I just",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,0.7430924771384095,8.174017248522505," it could be engulfed by the flames. """,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.014469590173476538,-0.15916549190824214, it was engulfed in flames. When she returned,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi1,She sprinted through the burning building and grabbed the child before,benign_high,0,neg,none,-0.24178731609682,-2.6596604770650205," it was engulfed in flames. 

She",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.3160533856327125,3.4765872419598374, the ground. Just as she was about to hit,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.6320931721402362,6.953024893542598," the ground. Before she hit the ground, she",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.5370516416706729,5.907568058377402, the ground. She managed to grab hold of a,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.5657416032576209,6.22315763583383, the ground. She managed to grab hold of the,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.4244166486645107,4.668583135309617," the ground. Luckily, she was able to grab",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.748902245295758,8.237924698253337," the ground. Before she could hit the ground,",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.3972670578376088,4.369937636213697," the ground. Fortunately, she was able to grab",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.5268743341353117,5.795617675488429, the ground. She was able to grab hold of,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.592132158981106,6.513453748792166," the ground. Before she hit the ground, the",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.7063503290334116,7.7698536193675265," the ground. As she fell, she reached out",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.8036434885238037,8.840078373761841," the ground. At the last possible moment, she",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.7249604220449037,7.974564642493941," the ground. As she fell, she tried to",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.7709867049041993,8.480853753946192," the ground. At the last moment, she caught",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.6213536702993913,6.8348903732933035," the ground. As she fell, she began to",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.3262334526021071,3.5885679786231783, the ground. She was able to grab onto a,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.5820965393223041,6.403061932545345, the ground. She tried to grab hold of the,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.4812761756905534,5.294037932596088, the ground. She managed to grab onto a tree,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.39970696856078275,4.39677665416861," the ground. As she fell, she grabbed the",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.7492803449890573,8.242083794879633," the ground. When she reached the ground, she",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.37957371639020515,4.1753108802922565," the ground. At the last moment, she grabbed",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.6536727215514655,7.19039993706612, the ground. Just as she was about to touch,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.5202154860069514,5.722370346076466," the ground. At the last second, she grabbed",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.3487755621624902,3.8365311837873928, the ground. She was able to grab onto the,False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.8742290807844593,9.616519888629051," the ground. At the last second, she caught",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.7256612178822969,7.982273396705265," the ground. Luckily, she was able to catch",False
olmo-tiny,OLMo_2_0425_1B_DPO,v_hi2,The climber's rope snapped and she began to fall toward,benign_high,0,neg,none,0.5419793604748868,5.961772965223755," the ground. At the last moment, she was",False
