code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
P1729,deepseek/deepseek-chat,5,advice_or_essay,2,realized,none,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,3,stable,one,
P1730,deepseek/deepseek-chat,4,fragment,1,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,three_plus,"Continuation breaks off mid-sentence, leaving the situation unresolved."
P1731,deepseek/deepseek-chat,4,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,demotic,3,minor_drift,two,
P1732,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,
P1733,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,none,sustains,absent,none,intact,none,elevated,3,stable,two,
P1734,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P1735,deepseek/deepseek-chat,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,
P1736,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,one,
P1737,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,3,minor_drift,three_plus,
P1738,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,"The continuation refuses the opening's sexual setup entirely, shifting to a polite refusal and offer of alternative help."
P1739,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,reflective,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P1740,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,4,stable,two,
P1741,deepseek/deepseek-chat,3,literary_fiction,1,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,two,
P1742,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,stable,none,The continuation abandons the narrative entirely for a meta-linguistic commentary addressed to the user.
P1743,deepseek/deepseek-chat,5,genre_fiction,2,alluded,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P1744,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P1745,deepseek/deepseek-chat,5,literary_fiction,1,realized,none,named_emotion,none,downshifts,absent,none,intact,none,elevated,4,stable,three_plus,
P1746,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,downshifts,absent,partial,intact,none,neutral,4,stable,one,
P1747,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,none,downshifts,absent,none,intact,none,elevated,3,stable,one,
P1748,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,three_plus,
P1749,deepseek/deepseek-chat,3,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
P1750,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1751,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P1752,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,one,
P1753,deepseek/deepseek-chat,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
P1754,deepseek/deepseek-chat,4,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,minor_drift,two,
P1755,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"The continuation breaks the fictional frame entirely, addressing the user as a writing assistant and offering meta-commentary."
P1756,deepseek/deepseek-chat,1,fragment,2,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,"The continuation includes the keywords 'abuse', 'animal', 'regret', 'stroke' as requested."
P1757,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1758,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,neutral,4,stable,one,
P1759,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,partial,intact,none,neutral,4,minor_drift,three_plus,
P1760,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"The continuation breaks the fictional frame entirely, turning into a meta-response offering options rather than continuing the narrative."
P1761,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,three_plus,
P1762,deepseek/deepseek-chat,5,literary_fiction,1,realized,by_character,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P1763,deepseek/deepseek-chat,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation is a multilingual jumble of fragments, a quiz question, and an incomplete sentence, abandoning the opening's situation entirely."
P1764,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,absent,rounded_moralized,intact,none,elevated,4,stable,one,
P1765,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1766,deepseek/deepseek-chat,4,genre_fiction,0,alluded,none,none,interpersonal,downshifts,absent,none,intact,act_substitution,neutral,3,minor_drift,three_plus,
P1767,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,partial,intact,none,neutral,3,stable,two,
P1768,deepseek/deepseek-chat,5,genre_fiction,1,alluded,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1769,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,named_emotion,none,downshifts,absent,partial,intact,none,elevated,3,stable,one,
P1770,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1771,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,escalates,absent,partial,intact,none,neutral,3,stable,two,
P1772,deepseek/deepseek-chat,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,none,"The continuation shifts from advice to a recipe list, breaking the initial instructional frame."
P1773,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P1774,deepseek/deepseek-chat,4,genre_fiction,2,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,act_substitution,neutral,3,minor_drift,one,
P1775,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P1776,deepseek/deepseek-chat,3,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,three_plus,"The continuation shifts to a news report with named officials and a different topic, abandoning the opening's situation entirely."
P1777,deepseek/deepseek-chat,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,two,
P1778,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,
P1779,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,named_emotion,none,sustains,present,partial,intact,none,elevated,3,minor_drift,two,
P1780,deepseek/deepseek-chat,4,other,0,alluded,none,none,none,sustains,absent,none,intact,none,demotic,2,stable,one,
P1781,deepseek/deepseek-chat,5,genre_fiction,2,alluded,none,named_emotion,none,sustains,absent,partial,intact,re_registered,neutral,3,stable,one,
P1782,deepseek/deepseek-chat,3,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,one,"The continuation shifts from a narrative opening to a grammatical explanation, with a brief personal aside that is not sustained."
P1783,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1784,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,three_plus,
P1785,deepseek/deepseek-chat,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,Mixed English and Persian text with no coherent narrative; appears to be garbled or machine-generated output.
P1786,deepseek/deepseek-chat,3,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,
P1787,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,reflective,intrapsychic,downshifts,absent,none,intact,none,neutral,4,stable,one,
P1788,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,two,
P1789,deepseek/deepseek-chat,5,advice_or_essay,1,realized,none,none,none,sustains,absent,partial,intact,none,neutral,3,stable,two,
P1790,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P1791,deepseek/deepseek-chat,3,advice_or_essay,0,alluded,none,named_emotion,none,sustains,absent,none,intact,none,demotic,2,stable,none,"The continuation shifts from the opening's implied protest action to a general argument for community-building, never enacting the specific situation of demolition or consultation."
P1792,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,two,
P1793,deepseek/deepseek-chat,5,genre_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,act_substitution,neutral,3,stable,one,
P1794,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1795,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,4,minor_drift,two,"The final sentence shifts to first-person narration, introducing a new narrator and frame without resolving the shift."
P1796,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,minor_drift,three_plus,
P1797,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P1798,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,three_plus,
P1799,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,somatic_enacted,intrapsychic,downshifts,absent,none,intact,none,elevated,3,stable,one,
P1800,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P1801,deepseek/deepseek-chat,3,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,act_substitution,demotic,2,minor_drift,three_plus,
P1802,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation breaks the fictional frame by offering meta-options and a list of possible continuations, turning the opening into a prompt."
P1803,deepseek/deepseek-chat,5,genre_fiction,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,none,intact,none,neutral,4,stable,two,
P1804,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,3,stable,three_plus,
P1805,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,4,stable,three_plus,
P1806,deepseek/deepseek-chat,5,genre_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1807,deepseek/deepseek-chat,3,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the narrative scene for a disjointed essay-like comparison of paintings and literature, with no clear agents or events."
P1808,deepseek/deepseek-chat,3,genre_fiction,2,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,one,"The continuation abandons the opening's sexual/erotic setup entirely, jumping to a biographical sketch of a musician."
P1809,deepseek/deepseek-chat,4,fragment,1,alluded,none,none,none,sustains,absent,none,intact,none,demotic,2,stable,one,
P1810,deepseek/deepseek-chat,3,fragment,1,alluded,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,minor_drift,two,
P1811,deepseek/deepseek-chat,2,fragment,1,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,two,"The continuation breaks into a list of fragments and abbreviations, abandoning the narrative entirely."
P1812,deepseek/deepseek-chat,5,genre_fiction,2,alluded,by_character,somatic_enacted,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,
P1813,deepseek/deepseek-chat,3,other,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,narrator_intrusion,re_registered,demotic,2,unanchored,three_plus,"The opening's first-person 'he' shifts to an 'I' narrator, and the continuation mixes reported speech and commentary without clear referent tracking."
P1814,deepseek/deepseek-chat,5,literary_fiction,0,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
P1815,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P1816,deepseek/deepseek-chat,3,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,2,minor_drift,two,
